Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.5,assembling and fabricating products,http://data.europa.eu/esco/skill/S6.5.5,assembling furniture,Assembling and repairing furniture by hand or using hand-held tools and equipment.,"Excludes:
- Operation of automated assembly equipment
- Fabrication of decorative objects

Examples:
- Assemble prefabricated furniture
- Repair furniture frames"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.5,assembling and fabricating products,http://data.europa.eu/esco/skill/S6.5.6,fabricating garments and textile products,"Fabricating, altering and repairing garments and textile products by hand or using hand-held tools and equipment.","Excludes:
- Operation of automated assembly equipment
- Fabrication of decorative objects

Examples:
- Alter wearing apparel
- Manufacture male suits
- Repair shoes
- Sew curtains"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.5,assembling and fabricating products,http://data.europa.eu/esco/skill/S6.5.7,fabricating food and related products,"Fabricating food, drink and related products by hand or using hand-held tools and equipment.","Excludes:
- Operation of machinery
- Preparing and cooking food and drinks for immediate consumption

Examples:
- Prepare specialised meat products
- Extract juices
- Perform curd processing of cheese"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.5,assembling and fabricating products,http://data.europa.eu/esco/skill/S6.5.8,fabricating tobacco products,Fabricating tobacco products by hand or using hand-held tools and equipment.,"Excludes:
- Operation of machinery
- Preparing and cooking food and drinks for immediate consumption

Examples:
- Cure tobacco leaves
- Flavour tobacco leaves"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.6,"making moulds, casts, models and patterns",,,"Making moulds, casts and two-dimensional patterns or templates and making three-dimensional models of products.","Excludes:
- Operation of automated assembly equipment or machines
- Repair of building structures and mechanical, electrical, electronic products and components"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.6,"making moulds, casts, models and patterns",http://data.europa.eu/esco/skill/S6.6.0,"making moulds, casts, models and patterns","Making moulds, casts and two-dimensional patterns or templates and making three-dimensional models of products.","Excludes:
- Operation of automated assembly equipment or machines
- Repair of building structures and mechanical, electrical, electronic products and components"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.6,"making moulds, casts, models and patterns",http://data.europa.eu/esco/skill/S6.6.1,making production moulds and casts,"Constructing moulds for the manufacture of objects in various materials, and making casts by filling moulds with liquid materials for solidification.","Excludes:
- Operation of automated assembly equipment or machines
- Pouring of concrete for construction of buildings

Examples:
- Modify casts for prostheses
- Mould chocolate
- Cast jewellery metal 
- Prevent casting adhesion"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.6,"making moulds, casts, models and patterns",http://data.europa.eu/esco/skill/S6.6.2,making patterns and templates,"Creating two dimensional patterns or templates for purposes such as cutting and fabricating articles in different shapes and sizes, or placement of items.","Examples:
- Create floor plan template
- Create patterns for garments"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.6,"making moulds, casts, models and patterns",http://data.europa.eu/esco/skill/S6.6.3,making models,Constructing physical three-dimensional models of products.,"Excludes:
- Creation of virtual or conceptual models

Examples:
- Create set models
- Build jewellery models
- Make architectural mock-ups"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.7,using hand tools,,,"Using the hands and tools that can be held in the hands, including power tools.","Excludes:
- Fabricating products by hand
- Operating a lawn-mower"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.7,using hand tools,http://data.europa.eu/esco/skill/S6.7.0,using hand tools,"Using the hands and tools that can be held in the hands, including power tools.","Excludes:
- Fabricating products by hand
- Operating a lawn-mower"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.7,using hand tools,http://data.europa.eu/esco/skill/S6.7.1,cutting materials and drilling holes,Cutting various types of materials using handheld tools and equipment.,"Excludes:
- Cutting or pruning trees or other live plants
- Surgical procedures on humans and animals

Examples:
- Cut carpet
- Drill holes in tile"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.7,using hand tools,http://data.europa.eu/esco/skill/S6.7.2,shaping materials to create products,Altering the shape of various types of materials by hand or using hand tools.,"Examples:
- Shape clay
- Shape sheet metal objects
- Use wood chisel"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.7,using hand tools,http://data.europa.eu/esco/skill/S6.7.3,smoothing surfaces of objects or equipment,"Creating smooth surfaces on various types of materials and employing techniques such as grinding, planing, sanding and polishing, using handheld tools.","Examples:
- Smooth burred surfaces
- Polish furniture"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.7,using hand tools,http://data.europa.eu/esco/skill/S6.7.4,using precision hand tools,"Using hand-held electronic, mechanical, electric, or optical tools for precision work.","Examples:
- Use watchmaker's tools
- Use jewellery equipment"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.7,using hand tools,http://data.europa.eu/esco/skill/S6.7.5,"hammering, nailing and riveting","Using manual or powered hand-held hammers, chisels, nail guns and riveting equipment.","Excludes:
- Operating hammer drill

Examples:
- Nail floorboards
- Operate nail gun
- Operate handheld riveting equipment"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.8,"positioning materials, tools or equipment",,,"Placing workpieces, materials, tools or equipment in the correct position for assembly or further work.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.8,"positioning materials, tools or equipment",http://data.europa.eu/esco/skill/S6.8.0,"positioning materials, tools or equipment","Placing workpieces, materials, tools or equipment in the correct position for assembly or further work.",
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.8,"positioning materials, tools or equipment",http://data.europa.eu/esco/skill/S6.8.1,positioning tools or equipment,Placing tools or equipment in the correct position for use.,"Examples:
- Position engraving equipment
- Position cross slide of a lathe"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.8,"positioning materials, tools or equipment",http://data.europa.eu/esco/skill/S6.8.2,positioning workpieces or materials,"Positioning workpieces, components or materials on equipment or in position for assembly.","Examples:
- Align components
- Position base plates
- Position outriggers"
http://data.europa.eu/esco/skill/S,skills,http://data.europa.eu/esco/skill/S6,handling and moving,http://data.europa.eu/esco/skill/S6.9,handling animals,,,"Handling, moving, feeding and caring for live animals.",
